,date,event_name,digital_button,photoresistor,temperature,humidity
5051,November 22 2019 at 09:49AM,esp8266_readings,1,727,18.10,56.00
5052,November 22 2019 at 09:50AM,esp8266_readings,1,675,18.10,56.00
5053,November 22 2019 at 09:51AM,esp8266_readings,1,645,18.10,57.00
5054,November 22 2019 at 09:52AM,esp8266_readings,1,634,18.10,56.00
5055,November 22 2019 at 09:53AM,esp8266_readings,1,636,18.10,57.00
5056,November 22 2019 at 09:54AM,esp8266_readings,1,653,18.10,56.00
5057,November 22 2019 at 09:55AM,esp8266_readings,1,656,18.10,57.00
5058,November 22 2019 at 09:56AM,esp8266_readings,1,657,18.20,56.00
5059,November 22 2019 at 09:57AM,esp8266_readings,1,666,18.20,57.00
5060,November 22 2019 at 09:58AM,esp8266_readings,1,664,18.20,57.00
5061,November 22 2019 at 09:59AM,esp8266_readings,1,676,18.20,57.00
5062,November 22 2019 at 10:00AM,esp8266_readings,1,703,18.20,56.00
5063,November 22 2019 at 10:01AM,esp8266_readings,1,720,18.20,56.00
5064,November 22 2019 at 10:02AM,esp8266_readings,1,727,18.20,57.00
5065,November 22 2019 at 10:03AM,esp8266_readings,1,736,18.20,56.00
5066,November 22 2019 at 10:04AM,esp8266_readings,1,746,18.30,57.00
5067,November 22 2019 at 10:05AM,esp8266_readings,1,747,18.30,56.00
5068,November 22 2019 at 10:06AM,esp8266_readings,1,739,18.30,56.00
5069,November 22 2019 at 10:07AM,esp8266_readings,1,740,18.30,56.00
5070,November 22 2019 at 10:08AM,esp8266_readings,1,730,18.30,56.00
5071,November 22 2019 at 10:09AM,esp8266_readings,1,749,18.30,56.00
5072,November 22 2019 at 10:10AM,esp8266_readings,1,756,18.30,56.00
5073,November 22 2019 at 10:11AM,esp8266_readings,1,749,18.30,56.00
5074,November 22 2019 at 10:12AM,esp8266_readings,1,716,18.30,56.00
5075,November 22 2019 at 10:13AM,esp8266_readings,1,689,18.30,56.00
5076,November 22 2019 at 10:14AM,esp8266_readings,1,668,18.30,56.00
5077,November 22 2019 at 10:15AM,esp8266_readings,1,672,18.40,56.00
5078,November 22 2019 at 10:16AM,esp8266_readings,1,724,18.40,56.00
5079,November 22 2019 at 10:17AM,esp8266_readings,1,748,18.40,56.00
5080,November 22 2019 at 10:18AM,esp8266_readings,1,758,18.40,55.00
5081,November 22 2019 at 10:19AM,esp8266_readings,1,768,18.40,56.00
5082,November 22 2019 at 10:20AM,esp8266_readings,1,762,18.40,55.00
5083,November 22 2019 at 10:21AM,esp8266_readings,1,739,18.40,56.00
5084,November 22 2019 at 10:22AM,esp8266_readings,1,727,18.40,55.00
5085,November 22 2019 at 10:23AM,esp8266_readings,1,725,18.40,56.00
5086,November 22 2019 at 10:24AM,esp8266_readings,1,725,18.40,55.00
5087,November 22 2019 at 10:25AM,esp8266_readings,1,715,18.40,56.00
5088,November 22 2019 at 10:26AM,esp8266_readings,1,720,18.40,56.00
5089,November 22 2019 at 10:27AM,esp8266_readings,1,645,18.40,56.00
5090,November 22 2019 at 10:28AM,esp8266_readings,1,673,18.40,55.00
5091,November 22 2019 at 10:29AM,esp8266_readings,1,705,18.40,56.00
5092,November 22 2019 at 10:30AM,esp8266_readings,1,701,18.40,56.00
5093,November 22 2019 at 10:31AM,esp8266_readings,1,729,18.40,56.00
5094,November 22 2019 at 10:32AM,esp8266_readings,1,735,18.40,56.00
5095,November 22 2019 at 10:33AM,esp8266_readings,1,716,18.50,55.00
5096,November 22 2019 at 10:34AM,esp8266_readings,1,685,18.50,54.00
5097,November 22 2019 at 10:35AM,esp8266_readings,1,632,18.50,55.00
5098,November 22 2019 at 10:36AM,esp8266_readings,1,630,18.50,55.00
5099,November 22 2019 at 10:37AM,esp8266_readings,1,655,18.50,55.00
5100,November 22 2019 at 10:38AM,esp8266_readings,1,681,18.50,56.00
5101,November 22 2019 at 10:39AM,esp8266_readings,1,689,18.50,55.00
5102,November 22 2019 at 10:41AM,esp8266_readings,1,696,18.50,56.00
5103,November 22 2019 at 10:42AM,esp8266_readings,1,709,18.50,55.00
5104,November 22 2019 at 10:43AM,esp8266_readings,1,706,18.60,55.00
5105,November 22 2019 at 10:44AM,esp8266_readings,1,676,18.60,55.00
5106,November 22 2019 at 10:45AM,esp8266_readings,1,666,18.60,55.00
5107,November 22 2019 at 10:46AM,esp8266_readings,1,654,18.60,55.00
5108,November 22 2019 at 10:47AM,esp8266_readings,1,626,18.60,55.00
5109,November 22 2019 at 10:48AM,esp8266_readings,1,666,18.60,55.00
5110,November 22 2019 at 10:49AM,esp8266_readings,1,676,18.60,55.00
5111,November 22 2019 at 10:50AM,esp8266_readings,1,672,18.60,55.00
5112,November 22 2019 at 10:51AM,esp8266_readings,1,666,18.60,55.00
5113,November 22 2019 at 10:52AM,esp8266_readings,1,655,18.60,55.00
5114,November 22 2019 at 10:53AM,esp8266_readings,1,620,18.60,54.00
5115,November 22 2019 at 10:54AM,esp8266_readings,1,626,18.60,54.00
5116,November 22 2019 at 10:55AM,esp8266_readings,1,642,18.60,55.00
5117,November 22 2019 at 10:56AM,esp8266_readings,1,608,18.60,55.00
5118,November 22 2019 at 10:57AM,esp8266_readings,1,646,18.60,55.00
5119,November 22 2019 at 10:58AM,esp8266_readings,1,653,18.60,55.00
5120,November 22 2019 at 10:59AM,esp8266_readings,1,654,18.70,55.00
5121,November 22 2019 at 11:00AM,esp8266_readings,1,664,18.70,55.00
5122,November 22 2019 at 11:01AM,esp8266_readings,1,626,18.70,55.00
5123,November 22 2019 at 11:02AM,esp8266_readings,1,596,18.70,55.00
5124,November 22 2019 at 11:03AM,esp8266_readings,1,541,18.70,55.00
5125,November 22 2019 at 11:04AM,esp8266_readings,1,309,18.70,55.00
5126,November 22 2019 at 11:05AM,esp8266_readings,1,448,18.70,55.00
5127,November 22 2019 at 11:06AM,esp8266_readings,1,581,18.70,55.00
5128,November 22 2019 at 11:07AM,esp8266_readings,1,556,18.70,54.00
5129,November 22 2019 at 11:08AM,esp8266_readings,1,482,18.80,54.00
5130,November 22 2019 at 11:09AM,esp8266_readings,1,506,18.80,54.00
5131,November 22 2019 at 11:10AM,esp8266_readings,1,606,18.80,54.00
5132,November 22 2019 at 11:11AM,esp8266_readings,1,614,18.80,54.00
5133,November 22 2019 at 11:12AM,esp8266_readings,1,545,18.80,54.00
5134,November 22 2019 at 11:13AM,esp8266_readings,1,494,18.80,54.00
5135,November 22 2019 at 11:14AM,esp8266_readings,1,469,18.80,54.00
5136,November 22 2019 at 11:15AM,esp8266_readings,1,469,18.90,54.00
5137,November 22 2019 at 11:16AM,esp8266_readings,1,375,18.90,54.00
5138,November 22 2019 at 11:17AM,esp8266_readings,1,426,18.90,53.00
5139,November 22 2019 at 11:18AM,esp8266_readings,1,326,18.90,53.00
5140,November 22 2019 at 11:19AM,esp8266_readings,1,404,18.90,53.00
5141,November 22 2019 at 11:20AM,esp8266_readings,1,261,18.90,53.00
5142,November 22 2019 at 11:21AM,esp8266_readings,1,330,19.00,53.00
5143,November 22 2019 at 11:22AM,esp8266_readings,1,365,19.00,53.00
5144,November 22 2019 at 11:23AM,esp8266_readings,1,469,19.00,53.00
5145,November 22 2019 at 11:24AM,esp8266_readings,1,512,19.00,53.00
5146,November 22 2019 at 11:25AM,esp8266_readings,1,554,19.00,53.00
5147,November 22 2019 at 11:26AM,esp8266_readings,1,496,19.10,53.00
5148,November 22 2019 at 11:27AM,esp8266_readings,1,447,19.10,53.00
5149,November 22 2019 at 11:28AM,esp8266_readings,1,397,19.10,53.00
5150,November 22 2019 at 11:29AM,esp8266_readings,1,435,19.10,52.00
5151,November 22 2019 at 11:30AM,esp8266_readings,1,457,19.10,53.00
5152,November 22 2019 at 11:31AM,esp8266_readings,1,468,19.10,54.00
5153,November 22 2019 at 11:32AM,esp8266_readings,1,461,19.20,54.00
5154,November 22 2019 at 11:33AM,esp8266_readings,1,466,19.20,54.00
5155,November 22 2019 at 11:34AM,esp8266_readings,1,282,19.20,54.00
5156,November 22 2019 at 11:35AM,esp8266_readings,1,496,19.20,53.00
5157,November 22 2019 at 11:36AM,esp8266_readings,1,570,19.20,53.00
5158,November 22 2019 at 11:37AM,esp8266_readings,1,616,19.20,53.00
5159,November 22 2019 at 11:38AM,esp8266_readings,1,620,19.20,53.00
5160,November 22 2019 at 11:39AM,esp8266_readings,1,652,19.20,53.00
5161,November 22 2019 at 11:40AM,esp8266_readings,1,661,19.20,52.00
5162,November 22 2019 at 11:41AM,esp8266_readings,1,679,19.20,52.00
5163,November 22 2019 at 11:42AM,esp8266_readings,1,680,19.20,54.00
5164,November 22 2019 at 11:43AM,esp8266_readings,1,669,19.30,54.00
5165,November 22 2019 at 11:44AM,esp8266_readings,1,667,19.30,54.00
5166,November 22 2019 at 11:45AM,esp8266_readings,1,662,19.30,54.00
5167,November 22 2019 at 11:46AM,esp8266_readings,1,639,19.30,54.00
5168,November 22 2019 at 11:47AM,esp8266_readings,1,624,19.30,54.00
5169,November 22 2019 at 11:48AM,esp8266_readings,1,619,19.30,55.00
5170,November 22 2019 at 11:49AM,esp8266_readings,1,661,19.30,55.00
5171,November 22 2019 at 11:50AM,esp8266_readings,1,720,19.40,54.00
5172,November 22 2019 at 11:51AM,esp8266_readings,1,738,19.30,54.00
5173,November 22 2019 at 11:52AM,esp8266_readings,1,746,19.30,54.00
5174,November 22 2019 at 11:53AM,esp8266_readings,1,734,19.40,54.00
5175,November 22 2019 at 11:54AM,esp8266_readings,1,730,19.30,54.00
5176,November 22 2019 at 11:55AM,esp8266_readings,1,727,19.40,54.00
5177,November 22 2019 at 11:56AM,esp8266_readings,1,718,19.30,54.00
5178,November 22 2019 at 11:57AM,esp8266_readings,1,709,19.40,54.00
5179,November 22 2019 at 11:58AM,esp8266_readings,1,689,19.40,54.00
5180,November 22 2019 at 11:59AM,esp8266_readings,1,686,19.30,54.00
5181,November 22 2019 at 12:00PM,esp8266_readings,1,689,19.40,54.00
5182,November 22 2019 at 12:01PM,esp8266_readings,1,687,19.40,53.00
5183,November 22 2019 at 12:02PM,esp8266_readings,1,668,19.30,53.00
5184,November 22 2019 at 12:03PM,esp8266_readings,1,628,19.40,53.00
5185,November 22 2019 at 12:04PM,esp8266_readings,1,588,19.40,53.00
5186,November 22 2019 at 12:05PM,esp8266_readings,1,576,19.40,53.00
5187,November 22 2019 at 12:06PM,esp8266_readings,1,605,19.40,53.00
5188,November 22 2019 at 12:07PM,esp8266_readings,1,601,19.40,53.00
5189,November 22 2019 at 12:08PM,esp8266_readings,1,628,19.30,53.00
5190,November 22 2019 at 12:09PM,esp8266_readings,1,626,19.30,53.00
5191,November 22 2019 at 12:10PM,esp8266_readings,1,646,19.40,53.00
5192,November 22 2019 at 12:11PM,esp8266_readings,1,610,19.40,53.00
5193,November 22 2019 at 12:12PM,esp8266_readings,1,605,19.40,52.00
5194,November 22 2019 at 12:13PM,esp8266_readings,1,614,19.40,52.00
5195,November 22 2019 at 12:14PM,esp8266_readings,1,644,19.40,53.00
5196,November 22 2019 at 12:15PM,esp8266_readings,1,627,19.40,52.00
5197,November 22 2019 at 12:16PM,esp8266_readings,1,609,19.40,52.00
5198,November 22 2019 at 12:17PM,esp8266_readings,1,622,19.40,52.00
5199,November 22 2019 at 12:18PM,esp8266_readings,1,620,19.40,52.00
5200,November 22 2019 at 12:19PM,esp8266_readings,1,602,19.40,52.00
5201,November 22 2019 at 12:20PM,esp8266_readings,1,572,19.40,52.00
5202,November 22 2019 at 12:21PM,esp8266_readings,1,608,19.40,52.00
5203,November 22 2019 at 12:22PM,esp8266_readings,1,620,19.40,52.00
5204,November 22 2019 at 12:23PM,esp8266_readings,1,630,19.40,52.00
5205,November 22 2019 at 12:24PM,esp8266_readings,1,633,19.40,52.00
5206,November 22 2019 at 12:25PM,esp8266_readings,1,627,19.40,52.00
5207,November 22 2019 at 12:26PM,esp8266_readings,1,619,19.40,52.00
5208,November 22 2019 at 12:27PM,esp8266_readings,1,598,19.40,52.00
5209,November 22 2019 at 12:28PM,esp8266_readings,1,564,19.50,53.00
5210,November 22 2019 at 12:29PM,esp8266_readings,1,555,19.50,52.00
5211,November 22 2019 at 12:30PM,esp8266_readings,1,585,19.50,52.00
5212,November 22 2019 at 12:31PM,esp8266_readings,1,596,19.50,51.00
5213,November 22 2019 at 12:32PM,esp8266_readings,1,615,19.50,52.00
5214,November 22 2019 at 12:33PM,esp8266_readings,1,610,19.50,52.00
5215,November 22 2019 at 12:34PM,esp8266_readings,1,614,19.60,52.00
5216,November 22 2019 at 12:35PM,esp8266_readings,1,604,19.60,52.00
5217,November 22 2019 at 12:36PM,esp8266_readings,1,596,19.60,52.00
5218,November 22 2019 at 12:37PM,esp8266_readings,1,594,19.60,52.00
5219,November 22 2019 at 12:38PM,esp8266_readings,1,592,19.60,52.00
5220,November 22 2019 at 12:39PM,esp8266_readings,1,613,19.70,51.00
5221,November 22 2019 at 12:40PM,esp8266_readings,1,633,19.70,51.00
5222,November 22 2019 at 12:41PM,esp8266_readings,1,673,19.60,51.00
5223,November 22 2019 at 12:42PM,esp8266_readings,1,701,19.60,52.00
5224,November 22 2019 at 12:43PM,esp8266_readings,1,716,19.60,52.00
5225,November 22 2019 at 12:44PM,esp8266_readings,1,735,19.60,52.00
5226,November 22 2019 at 12:45PM,esp8266_readings,1,735,19.60,52.00
5227,November 22 2019 at 12:46PM,esp8266_readings,1,726,19.60,52.00
5228,November 22 2019 at 12:47PM,esp8266_readings,1,715,19.60,52.00
5229,November 22 2019 at 12:48PM,esp8266_readings,1,693,19.60,52.00
5230,November 22 2019 at 12:49PM,esp8266_readings,1,681,19.60,52.00
5231,November 22 2019 at 12:50PM,esp8266_readings,1,687,19.60,52.00
5232,November 22 2019 at 12:51PM,esp8266_readings,1,686,19.60,52.00
5233,November 22 2019 at 12:52PM,esp8266_readings,1,681,19.60,52.00
5234,November 22 2019 at 12:53PM,esp8266_readings,1,663,19.60,51.00
5235,November 22 2019 at 12:54PM,esp8266_readings,1,655,19.60,51.00
5236,November 22 2019 at 12:55PM,esp8266_readings,1,648,19.60,51.00
5237,November 22 2019 at 12:56PM,esp8266_readings,1,649,19.50,51.00
5238,November 22 2019 at 12:57PM,esp8266_readings,1,666,19.60,51.00
5239,November 22 2019 at 12:58PM,esp8266_readings,1,691,19.60,51.00
5240,November 22 2019 at 12:59PM,esp8266_readings,1,708,19.60,51.00
5241,November 22 2019 at 01:00PM,esp8266_readings,1,718,19.60,51.00
5242,November 22 2019 at 01:01PM,esp8266_readings,1,715,19.60,51.00
5243,November 22 2019 at 01:02PM,esp8266_readings,1,693,19.60,51.00
5244,November 22 2019 at 01:03PM,esp8266_readings,1,688,19.60,51.00
5245,November 22 2019 at 01:04PM,esp8266_readings,1,673,19.60,51.00
5246,November 22 2019 at 01:05PM,esp8266_readings,1,656,19.60,51.00
5247,November 22 2019 at 01:06PM,esp8266_readings,1,658,19.60,51.00
5248,November 22 2019 at 01:07PM,esp8266_readings,1,648,19.60,51.00
5249,November 22 2019 at 01:08PM,esp8266_readings,1,642,19.60,51.00
5250,November 22 2019 at 01:09PM,esp8266_readings,1,644,19.60,51.00
5251,November 22 2019 at 01:10PM,esp8266_readings,1,667,19.60,51.00
5252,November 22 2019 at 01:11PM,esp8266_readings,1,684,19.60,51.00
5253,November 22 2019 at 01:12PM,esp8266_readings,1,691,19.60,51.00
5254,November 22 2019 at 01:13PM,esp8266_readings,1,705,19.60,51.00
5255,November 22 2019 at 01:14PM,esp8266_readings,1,709,19.60,51.00
5256,November 22 2019 at 01:15PM,esp8266_readings,1,689,19.60,51.00
5257,November 22 2019 at 01:16PM,esp8266_readings,1,673,19.60,51.00
5258,November 22 2019 at 01:17PM,esp8266_readings,1,652,19.60,51.00
5259,November 22 2019 at 01:18PM,esp8266_readings,1,652,19.60,51.00
5260,November 22 2019 at 01:19PM,esp8266_readings,1,642,19.60,51.00
5261,November 22 2019 at 01:20PM,esp8266_readings,1,616,19.60,51.00
5262,November 22 2019 at 01:21PM,esp8266_readings,1,590,19.60,51.00
5263,November 22 2019 at 01:22PM,esp8266_readings,1,591,19.60,51.00
5264,November 22 2019 at 01:23PM,esp8266_readings,1,622,19.60,50.00
5265,November 22 2019 at 01:24PM,esp8266_readings,1,652,19.60,50.00
5266,November 22 2019 at 01:25PM,esp8266_readings,1,628,19.60,50.00
5267,November 22 2019 at 01:26PM,esp8266_readings,1,628,19.60,50.00
5268,November 22 2019 at 01:27PM,esp8266_readings,1,642,19.60,50.00
5269,November 22 2019 at 01:28PM,esp8266_readings,1,652,19.60,50.00
5270,November 22 2019 at 01:29PM,esp8266_readings,1,653,19.60,50.00
5271,November 22 2019 at 01:30PM,esp8266_readings,1,654,19.60,50.00
5272,November 22 2019 at 01:31PM,esp8266_readings,1,669,19.70,50.00
5273,November 22 2019 at 01:32PM,esp8266_readings,1,680,19.60,50.00
5274,November 22 2019 at 01:33PM,esp8266_readings,1,706,19.60,50.00
5275,November 22 2019 at 01:34PM,esp8266_readings,1,725,19.70,50.00
5276,November 22 2019 at 01:35PM,esp8266_readings,1,732,19.70,50.00
5277,November 22 2019 at 01:36PM,esp8266_readings,1,730,19.70,50.00
5278,November 22 2019 at 01:37PM,esp8266_readings,1,735,19.70,50.00
5279,November 22 2019 at 01:38PM,esp8266_readings,1,732,19.70,50.00
5280,November 22 2019 at 01:39PM,esp8266_readings,1,732,19.70,49.00
5281,November 22 2019 at 01:40PM,esp8266_readings,1,730,19.70,49.00
5282,November 22 2019 at 01:41PM,esp8266_readings,1,717,19.60,49.00
5283,November 22 2019 at 01:42PM,esp8266_readings,1,715,19.60,49.00
5284,November 22 2019 at 01:43PM,esp8266_readings,1,706,19.50,49.00
5285,November 22 2019 at 01:44PM,esp8266_readings,1,693,19.40,49.00
5286,November 22 2019 at 01:45PM,esp8266_readings,1,705,19.40,49.00
5287,November 22 2019 at 01:46PM,esp8266_readings,1,710,19.40,49.00
5288,November 22 2019 at 01:47PM,esp8266_readings,1,709,19.30,49.00
5289,November 22 2019 at 01:48PM,esp8266_readings,1,686,19.30,49.00
5290,November 22 2019 at 01:49PM,esp8266_readings,1,680,19.30,49.00
5291,November 22 2019 at 01:50PM,esp8266_readings,1,665,19.30,49.00
5292,November 22 2019 at 01:51PM,esp8266_readings,1,648,19.30,49.00
5293,November 22 2019 at 01:52PM,esp8266_readings,1,654,19.20,49.00
5294,November 22 2019 at 01:53PM,esp8266_readings,1,658,19.20,49.00
5295,November 22 2019 at 01:54PM,esp8266_readings,1,646,19.20,49.00
5296,November 22 2019 at 01:55PM,esp8266_readings,1,646,19.20,49.00
5297,November 22 2019 at 01:56PM,esp8266_readings,1,652,19.20,49.00
5298,November 22 2019 at 01:57PM,esp8266_readings,1,663,19.20,49.00
5299,November 22 2019 at 01:58PM,esp8266_readings,1,673,19.10,49.00
5300,November 22 2019 at 01:59PM,esp8266_readings,1,694,19.10,49.00
5301,November 22 2019 at 02:00PM,esp8266_readings,1,715,19.10,49.00
5302,November 22 2019 at 02:01PM,esp8266_readings,1,722,19.10,49.00
5303,November 22 2019 at 02:02PM,esp8266_readings,1,718,19.00,49.00
5304,November 22 2019 at 02:03PM,esp8266_readings,1,713,19.00,49.00
5305,November 22 2019 at 02:04PM,esp8266_readings,1,703,19.00,49.00
5306,November 22 2019 at 02:05PM,esp8266_readings,1,693,19.00,49.00
5307,November 22 2019 at 02:06PM,esp8266_readings,1,702,19.00,49.00
5308,November 22 2019 at 02:07PM,esp8266_readings,1,706,19.00,49.00
5309,November 22 2019 at 02:08PM,esp8266_readings,1,703,19.00,49.00
5310,November 22 2019 at 02:09PM,esp8266_readings,1,694,19.00,49.00
5311,November 22 2019 at 02:10PM,esp8266_readings,1,686,19.00,49.00
5312,November 22 2019 at 02:11PM,esp8266_readings,1,694,19.00,49.00
5313,November 22 2019 at 02:12PM,esp8266_readings,1,705,19.00,49.00
5314,November 22 2019 at 02:13PM,esp8266_readings,1,702,18.90,49.00
5315,November 22 2019 at 02:14PM,esp8266_readings,1,689,18.90,49.00
5316,November 22 2019 at 02:15PM,esp8266_readings,1,682,18.90,49.00
5317,November 22 2019 at 02:16PM,esp8266_readings,1,685,18.90,49.00
5318,November 22 2019 at 02:17PM,esp8266_readings,1,689,18.90,49.00
5319,November 22 2019 at 02:18PM,esp8266_readings,1,693,18.90,49.00
5320,November 22 2019 at 02:19PM,esp8266_readings,1,691,18.90,49.00
5321,November 22 2019 at 02:20PM,esp8266_readings,1,687,18.90,49.00
5322,November 22 2019 at 02:21PM,esp8266_readings,1,692,18.90,49.00
5323,November 22 2019 at 02:22PM,esp8266_readings,1,702,18.90,49.00
5324,November 22 2019 at 02:23PM,esp8266_readings,1,702,18.90,49.00
5325,November 22 2019 at 02:24PM,esp8266_readings,1,692,18.90,49.00
5326,November 22 2019 at 02:25PM,esp8266_readings,1,692,18.90,49.00
5327,November 22 2019 at 02:26PM,esp8266_readings,1,688,18.90,49.00
5328,November 22 2019 at 02:27PM,esp8266_readings,1,691,18.90,49.00
5329,November 22 2019 at 02:28PM,esp8266_readings,1,687,18.90,49.00
5330,November 22 2019 at 02:29PM,esp8266_readings,1,701,18.90,49.00
5331,November 22 2019 at 02:30PM,esp8266_readings,1,706,18.90,49.00
5332,November 22 2019 at 02:31PM,esp8266_readings,1,706,18.80,49.00
5333,November 22 2019 at 02:32PM,esp8266_readings,1,703,18.80,49.00
5334,November 22 2019 at 02:33PM,esp8266_readings,1,700,18.80,49.00
5335,November 22 2019 at 02:34PM,esp8266_readings,1,702,18.80,49.00
5336,November 22 2019 at 02:35PM,esp8266_readings,1,704,18.80,49.00
5337,November 22 2019 at 02:36PM,esp8266_readings,1,703,18.80,49.00
5338,November 22 2019 at 02:37PM,esp8266_readings,1,709,18.80,49.00
5339,November 22 2019 at 02:38PM,esp8266_readings,1,713,18.80,49.00
5340,November 22 2019 at 02:39PM,esp8266_readings,1,716,18.80,49.00
5341,November 22 2019 at 02:40PM,esp8266_readings,1,716,18.80,49.00
5342,November 22 2019 at 02:41PM,esp8266_readings,1,712,18.80,49.00
5343,November 22 2019 at 02:42PM,esp8266_readings,1,708,18.70,49.00
5344,November 22 2019 at 02:43PM,esp8266_readings,1,703,18.70,49.00
5345,November 22 2019 at 02:44PM,esp8266_readings,1,697,18.70,49.00
